feature,importance,std
browser_67,0.1,0.30000000000000004
source_10,0.1,0.30000000000000004
weekday_purchase_140,0.1,0.30000000000000004
month_purchase_129,0.1,0.30000000000000004
source_29,0.1,0.30000000000000004
month_purchase_99,0.1,0.30000000000000004
source_32,0.1,0.30000000000000004
browser_57,0.1,0.30000000000000004
month_purchase_140,0.1,0.30000000000000004
weekday_purchase_153,0.1,0.30000000000000004
month_purchase_76,0.1,0.30000000000000004
browser_92,0.1,0.30000000000000004
weekday_purchase_129,0.1,0.30000000000000004
weekday_purchase_184,0.1,0.30000000000000004
source_21,0.1,0.30000000000000004
browser_96,0.1,0.30000000000000004
weekday_purchase_172,0.1,0.30000000000000004
month_purchase_106,0.1,0.30000000000000004
source_38,0.1,0.30000000000000004
weekday_purchase_120,0.1,0.30000000000000004
weekday_purchase_176,0.1,0.30000000000000004
month_purchase_144,0.1,0.30000000000000004
month_purchase_94,0.1,0.30000000000000004
source_140,0.0,0.0
source_171,0.0,0.0
source_183,0.0,0.0
source_141,0.0,0.0
month_purchase_188,0.0,0.0
month_purchase_187,0.0,0.0
source_142,0.0,0.0
