feature,importance,std
month_purchase_pca_45,3.5,0.9219544457292888
month_purchase_pca_17,3.5,2.3769728648009427
source_pca_199,3.5,1.8027756377319946
IP_country_pca_166,3.4,2.009975124224178
browser_pca_21,3.4,2.690724809414742
month_purchase_pca_66,3.4,1.2806248474865698
month_purchase_pca_36,3.4,1.2
month_purchase_pca_13,3.3,2.0999999999999996
month_purchase_pca_11,3.3,2.570992026436488
IP_country_pca_117,3.3,1.9519221295943134
month_purchase_pca_20,3.3,1.3453624047073713
weekday_purchase_pca_80,3.3,1.9
IP_country_pca_112,3.3,1.7349351572897473
IP_country_pca_66,3.3,1.4177446878757824
month_purchase_pca_41,3.3,2.794637722496424
weekday_purchase_pca_109,3.3,1.4177446878757824
IP_country_pca_40,3.3,2.0518284528683193
IP_country_pca_148,3.2,2.5219040425836985
IP_country_pca_137,3.2,2.4413111231467406
IP_country_pca_88,3.2,0.8717797887081347
browser_pca_5,3.1,2.5079872407968904
month_purchase_pca_59,3.1,1.6401219466856727
month_purchase_pca_29,3.1,0.9433981132056605
IP_country_pca_189,3.0,1.8439088914585775
weekday_purchase_pca_12,3.0,1.6733200530681511
IP_country_pca_192,3.0,1.8439088914585775
month_purchase_pca_46,3.0,1.7888543819998317
IP_country_pca_151,3.0,1.5491933384829668
month_purchase_pca_79,2.9,1.6401219466856727
browser_pca_7,2.9,3.7269290307168443
month_purchase_pca_65,2.9,2.1656407827707715
weekday_purchase_pca_26,2.9,1.57797338380595
weekday_purchase_pca_84,2.9,1.1357816691600546
source_pca_0,2.9,0.9433981132056604
month_purchase_pca_67,2.8,1.5362291495737217
month_purchase_pca_53,2.8,1.7776388834631176
month_purchase_pca_44,2.8,1.8330302779823362
IP_country_pca_140,2.8,1.4696938456699071
browser_pca_35,2.8,1.6613247725836147
weekday_purchase_pca_96,2.8,1.5362291495737217
browser_pca_11,2.8,1.661324772583615
month_purchase_pca_176,2.7,2.8653097563788803
month_purchase_pca_117,2.7,1.3453624047073711
month_purchase_pca_111,2.7,1.9000000000000001
browser_pca_8,2.7,1.4866068747318506
browser_pca_19,2.7,2.282542442102666
IP_country_pca_78,2.7,1.4866068747318506
browser_pca_10,2.7,2.1
month_purchase_pca_114,2.6,2.4166091947189146
month_purchase_pca_22,2.6,1.685229954635272
weekday_purchase_pca_37,2.5,1.2041594578792296
month_purchase_pca_95,2.4,1.7435595774162693
month_purchase_pca_81,2.4,1.8547236990991407
month_purchase_pca_58,2.4,1.2806248474865698
month_purchase_pca_56,2.4,2.244994432064365
month_purchase_pca_28,2.4,1.2
browser_pca_44,2.4,2.0591260281974
month_purchase_pca_60,2.4,1.7435595774162693
