feature,importance,std
V219,17.0,1.8439088914585775
V95,17.0,2.1447610589527217
V72,16.8,4.044749683231337
V244,16.6,2.1071307505705477
R_emaildomain_pca_17,16.4,5.462600113499065
V326,16.3,3.3181320046074116
V97,16.0,5.830951894845301
V146,16.0,3.1622776601683795
R_emaildomain_pca_35,15.8,5.035871324805669
V100,15.6,5.71314274283428
R_emaildomain_pca_29,15.2,5.095095681142799
V125,14.8,4.445222154178574
R_emaildomain_pca_31,14.7,4.148493702538308
V217,14.6,4.294182110716777
DeviceType_pca_42,14.4,2.9393876913398143
R_emaildomain_pca_22,14.3,5.762811813689564
V246,14.0,3.872983346207417
V248,13.7,2.0999999999999996
V238,13.7,4.001249804748512
V184,13.5,2.539685019840059
R_emaildomain_pca_28,13.4,2.009975124224178
V197,13.1,3.505709628591621
R_emaildomain_pca_46,13.0,4.69041575982343
V182,12.8,3.789459064299283
V123,12.8,3.994996871087636
V242,12.7,2.1470910553583895
V151,12.7,4.517742799230607
V333,12.5,2.29128784747792
V239,12.4,4.963869458396342
card4_pca_7,12.3,3.2264531609803355
V227,12.2,1.9899748742132397
V178,12.0,1.0954451150103321
card4_pca_12,11.9,3.78021163428716
V112,11.9,1.8681541692269406
V108,11.8,3.8935844667863573
V101,11.6,4.737087712930805
V161,11.6,3.352610922848042
V228,11.2,3.6
V304,11.0,3.1304951684997055
id_24,11.0,3.3466401061363023
V92,10.9,3.477067730142742
V233,10.9,4.346262762420146
V17,10.7,3.407345007480164
V168,10.6,3.9293765408777004
V225,10.5,3.556683848755748
V176,10.4,3.2924155266308657
V15,10.3,1.9519221295943134
R_emaildomain_pca_37,10.3,2.193171219946131
V226,10.2,3.487119154832539
V180,10.2,3.9698866482558417
card4_pca_16,10.0,3.255764119219941
card4_pca_9,10.0,4.147288270665544
V50,9.9,2.6248809496813377
id_16,9.5,2.7658633371878665
V231,9.4,4.521061822182927
R_emaildomain_pca_25,9.4,3.352610922848042
V331,9.4,2.5377155080899043
V249,9.3,3.2264531609803355
V144,9.0,3.0
V223,8.9,3.080584360149872
V254,8.9,3.176476034853718
V93,8.9,2.8792360097775935
V324,8.7,1.8466185312619388
V284,8.7,3.318132004607412
V190,8.6,2.4576411454889016
V339,8.5,2.6172504656604803
V163,8.5,3.3541019662496847
V250,8.4,1.8
V255,8.2,4.237924020083418
V98,8.1,2.3853720883753127
id_23,8.0,2.1908902300206643
V237,7.9,3.3600595232822887
V186,7.9,1.9723082923316022
DeviceType_pca_1,7.8,3.919183588453085
V236,7.7,2.6476404589747453
V199,7.7,1.676305461424021
V247,7.6,2.0591260281974
V103,7.5,3.138470965295043
DeviceType_pca_4,7.4,2.4166091947189146
V84,7.4,3.6932370625238775
V329,7.3,3.7429934544425802
V194,7.2,2.5219040425836985
V183,7.1,2.211334438749598
V121,7.1,2.2561028345356955
V299,6.9,2.6248809496813377
V154,6.8,2.5612496949731396
V192,6.7,2.8653097563788807
V198,6.6,2.8
V18,6.6,1.6852299546352716
V185,6.5,2.29128784747792
V155,6.3,2.2825424421026654
V330,6.1,2.2113344387495983
V337,6.0,3.0983866769659336
V235,5.9,2.5475478405713994
V111,5.9,2.879236009777594
V116,5.9,2.1656407827707715
card6_pca_6,5.6,2.009975124224178
V148,5.6,2.4166091947189146
V302,5.5,1.6881943016134133
card6_pca_3,5.4,1.9595917942265424
V172,5.4,0.9165151389911679
V334,5.4,2.009975124224178
id_36,5.3,1.7916472867168918
V118,5.3,4.428317965096905
V106,5.3,2.794637722496424
V167,5.2,1.8867962264113207
V104,5.1,2.7367864366808017
V297,5.1,3.144837038703278
V16,4.9,1.9209372712298547
V157,4.9,2.118962010041709
card4_pca_37,4.8,2.4819347291981715
V22,4.6,1.624807680927192
id_28,4.6,2.1071307505705477
V174,4.5,1.8027756377319946
card6_pca_9,4.5,1.3601470508735443
V32,4.4,2.1071307505705477
V252,4.3,1.9
V114,4.3,1.4866068747318506
card4_pca_14,4.2,2.7129319932501077
V179,4.1,2.3
V31,3.9,2.5475478405713994
